date,time,item_name,category,quantity,price,total,payment_method,staff_name
2024-07-21,12:09,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-07-21,12:09,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-07-21,12:30,Cake Slice,Food,1,4.75,4.75,Mobile Pay,John Smith
2024-07-21,06:01,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-21,15:05,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-07-21,11:24,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-21,17:39,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-21,13:05,Salad,Food,1,8.5,8.5,Card,Sarah Johnson
2024-07-21,13:28,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-21,13:28,Tea,Beverages,1,2.75,2.75,Cash,John Smith
2024-07-21,13:28,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-07-21,05:07,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-21,05:07,Americano,Coffee,1,3.5,3.5,Mobile Pay,Emma Wilson
2024-07-21,18:52,Americano,Coffee,1,3.5,3.5,Cash,Mike Davis
2024-07-21,18:52,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,08:09,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-07-21,06:35,Americano,Coffee,1,3.5,3.5,Card,Mike Davis
2024-07-21,08:49,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-21,18:40,Americano,Coffee,1,3.5,3.5,Mobile Pay,Emma Wilson
2024-07-21,18:40,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-07-21,18:40,Smoothie,Beverages,1,6.0,6.0,Card,Alex Brown
2024-07-21,18:07,Latte,Coffee,1,5.0,5.0,Card,Sarah Johnson
2024-07-21,18:07,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-07-21,08:49,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-21,08:49,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-07-21,07:50,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-21,17:24,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Emma Wilson
2024-07-21,17:24,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-07-21,19:50,Cold Brew,Coffee,2,4.0,8.0,Cash,Alex Brown
2024-07-21,19:50,Fresh Juice,Beverages,1,4.25,4.25,Cash,John Smith
2024-07-21,07:23,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-21,08:29,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-21,17:36,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-07-21,17:36,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-07-21,23:16,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-07-21,08:28,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-07-21,08:28,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-21,08:28,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-07-21,18:50,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-07-21,12:30,Tea,Beverages,1,2.75,2.75,Cash,Sarah Johnson
2024-07-21,12:30,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-21,12:30,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-07-21,17:20,Americano,Coffee,2,3.5,7.0,Mobile Pay,Emma Wilson
2024-07-21,17:20,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-07-21,17:41,Hot Chocolate,Beverages,2,4.0,8.0,Card,Mike Davis
2024-07-21,08:40,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-21,14:54,Bagel,Food,1,4.25,4.25,Card,Emma Wilson
2024-07-21,07:55,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-21,11:12,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-07-21,18:36,Tea,Beverages,1,2.75,2.75,Mobile Pay,Mike Davis
2024-07-21,18:36,Sandwich,Food,1,7.5,7.5,Cash,John Smith
2024-07-21,06:27,Muffin,Food,1,3.75,3.75,Card,John Smith
2024-07-21,22:23,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-07-21,22:23,Fresh Juice,Beverages,1,4.25,4.25,Cash,Mike Davis
2024-07-21,22:23,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-07-21,18:29,Tea,Beverages,1,2.75,2.75,Mobile Pay,Alex Brown
2024-07-21,11:48,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,John Smith
2024-07-21,11:48,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-07-21,18:09,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-07-21,18:09,Americano,Coffee,1,3.5,3.5,Card,Emma Wilson
2024-07-21,16:17,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-21,11:14,Croissant,Food,1,3.25,3.25,Card,Alex Brown
2024-07-21,18:43,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-07-21,16:44,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-07-21,06:59,Cold Brew,Coffee,2,4.0,8.0,Cash,Sarah Johnson
2024-07-21,06:59,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-21,18:59,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-21,09:42,Croissant,Food,1,3.25,3.25,Card,John Smith
2024-07-21,15:13,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-07-21,11:57,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-07-21,11:57,Salad,Food,1,8.5,8.5,Card,Mike Davis
2024-07-21,08:08,Cake Slice,Food,2,4.75,9.5,Cash,Alex Brown
2024-07-21,11:20,Croissant,Food,1,3.25,3.25,Card,John Smith
2024-07-21,20:28,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-07-21,20:28,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,John Smith
2024-07-21,11:07,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-21,16:55,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-07-21,16:55,Fresh Juice,Beverages,2,4.25,8.5,Mobile Pay,John Smith
2024-07-21,06:34,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-21,06:34,Tea,Beverages,1,2.75,2.75,Cash,John Smith
2024-07-21,14:32,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-21,08:34,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-07-21,18:05,Espresso,Coffee,2,2.5,5.0,Mobile Pay,John Smith
2024-07-21,10:11,Latte,Coffee,2,5.0,10.0,Mobile Pay,John Smith
2024-07-21,16:46,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-21,16:46,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,16:46,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-21,16:49,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,16:49,Mocha,Coffee,2,5.5,11.0,Cash,Alex Brown
2024-07-21,06:58,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Sarah Johnson
2024-07-21,07:28,Bagel,Food,2,4.25,8.5,Card,John Smith
2024-07-21,11:06,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-07-21,08:04,Hot Chocolate,Beverages,1,4.0,4.0,Card,Emma Wilson
2024-07-21,20:00,Fresh Juice,Beverages,1,4.25,4.25,Cash,Emma Wilson
2024-07-21,20:00,Muffin,Food,1,3.75,3.75,Card,John Smith
2024-07-21,08:23,Sandwich,Food,2,7.5,15.0,Cash,Alex Brown
2024-07-21,14:54,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Sarah Johnson
2024-07-21,14:54,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-21,09:29,Bagel,Food,1,4.25,4.25,Cash,Sarah Johnson
2024-07-21,17:35,Americano,Coffee,1,3.5,3.5,Cash,Mike Davis
2024-07-21,17:35,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-07-21,08:55,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-07-21,00:13,Cold Brew,Coffee,2,4.0,8.0,Cash,Mike Davis
2024-07-21,12:33,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-07-21,11:30,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-21,07:39,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-07-21,13:42,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
2024-07-21,13:42,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-07-21,17:27,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-07-21,17:27,Cappuccino,Coffee,2,4.5,9.0,Mobile Pay,John Smith
2024-07-21,10:35,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-07-21,07:40,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-07-21,07:40,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,12:05,Cold Brew,Coffee,2,4.0,8.0,Card,Alex Brown
2024-07-21,18:08,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-07-21,07:29,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-21,07:29,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-21,09:18,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-07-21,03:22,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-21,18:08,Sandwich,Food,1,7.5,7.5,Card,Alex Brown
2024-07-21,13:59,Muffin,Food,2,3.75,7.5,Mobile Pay,Sarah Johnson
2024-07-21,13:59,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-07-21,19:09,Tea,Beverages,1,2.75,2.75,Card,Sarah Johnson
2024-07-21,22:11,Sandwich,Food,1,7.5,7.5,Card,Emma Wilson
2024-07-21,08:16,Salad,Food,1,8.5,8.5,Mobile Pay,Mike Davis
2024-07-21,08:16,Smoothie,Beverages,1,6.0,6.0,Card,Alex Brown
2024-07-21,02:03,Cappuccino,Coffee,2,4.5,9.0,Card,Alex Brown
2024-07-21,12:01,Cake Slice,Food,1,4.75,4.75,Mobile Pay,John Smith
2024-07-21,19:54,Tea,Beverages,1,2.75,2.75,Mobile Pay,Alex Brown
2024-07-21,19:54,Tea,Beverages,1,2.75,2.75,Card,Alex Brown
2024-07-21,01:01,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-07-21,01:01,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Emma Wilson
2024-07-21,12:36,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-21,12:36,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-21,14:58,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-07-21,14:58,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-07-21,08:56,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-07-21,08:56,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-21,08:56,Americano,Coffee,2,3.5,7.0,Card,Mike Davis
2024-07-21,14:10,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-07-21,17:57,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-07-21,17:57,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-07-21,12:38,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-07-21,14:11,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-21,21:38,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-07-21,21:38,Mocha,Coffee,1,5.5,5.5,Cash,Sarah Johnson
2024-07-21,06:17,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-07-21,06:17,Fresh Juice,Beverages,1,4.25,4.25,Card,Alex Brown
2024-07-22,09:35,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-07-22,11:55,Bagel,Food,2,4.25,8.5,Mobile Pay,Emma Wilson
2024-07-22,11:55,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-07-22,08:19,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-07-22,08:19,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-22,08:19,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-22,08:11,Croissant,Food,1,3.25,3.25,Cash,Mike Davis
2024-07-22,08:11,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-22,08:11,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-07-22,08:10,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-22,08:10,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-22,07:29,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-22,02:43,Bagel,Food,1,4.25,4.25,Card,John Smith
2024-07-22,13:05,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-07-22,07:30,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-07-22,15:41,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-07-22,15:41,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-07-22,12:19,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Mike Davis
2024-07-22,14:53,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-07-22,14:53,Fresh Juice,Beverages,1,4.25,4.25,Cash,Sarah Johnson
2024-07-22,16:50,Americano,Coffee,2,3.5,7.0,Cash,Emma Wilson
2024-07-22,07:49,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-07-22,11:53,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-22,02:31,Mocha,Coffee,2,5.5,11.0,Cash,Alex Brown
2024-07-22,02:31,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-07-22,15:36,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-22,15:36,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,Emma Wilson
2024-07-22,15:36,Tea,Beverages,1,2.75,2.75,Card,Emma Wilson
2024-07-22,08:07,Mocha,Coffee,1,5.5,5.5,Mobile Pay,John Smith
2024-07-22,22:58,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Sarah Johnson
2024-07-22,22:58,Smoothie,Beverages,1,6.0,6.0,Card,Emma Wilson
2024-07-22,13:04,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-22,21:22,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-07-22,06:05,Americano,Coffee,2,3.5,7.0,Mobile Pay,Emma Wilson
2024-07-22,08:50,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-22,08:50,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-07-22,07:25,Sandwich,Food,1,7.5,7.5,Cash,Sarah Johnson
2024-07-22,07:25,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-07-22,12:00,Sandwich,Food,2,7.5,15.0,Mobile Pay,John Smith
2024-07-22,17:50,Hot Chocolate,Beverages,2,4.0,8.0,Mobile Pay,John Smith
2024-07-22,16:12,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-07-22,10:38,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-07-22,17:11,Cake Slice,Food,2,4.75,9.5,Mobile Pay,John Smith
2024-07-22,14:15,Americano,Coffee,1,3.5,3.5,Mobile Pay,John Smith
2024-07-22,14:15,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-07-22,11:56,Salad,Food,1,8.5,8.5,Mobile Pay,Alex Brown
2024-07-22,06:57,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,John Smith
2024-07-22,07:06,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-22,18:55,Fresh Juice,Beverages,1,4.25,4.25,Cash,Sarah Johnson
2024-07-22,18:55,Muffin,Food,1,3.75,3.75,Mobile Pay,Emma Wilson
2024-07-22,18:55,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-07-22,09:19,Cold Brew,Coffee,2,4.0,8.0,Card,Sarah Johnson
2024-07-22,17:12,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-07-22,17:12,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-07-22,08:45,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-07-22,07:32,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-07-22,07:32,Mocha,Coffee,1,5.5,5.5,Card,Sarah Johnson
2024-07-22,07:32,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-07-22,19:06,Fresh Juice,Beverages,2,4.25,8.5,Cash,Alex Brown
2024-07-22,07:04,Mocha,Coffee,1,5.5,5.5,Cash,Sarah Johnson
2024-07-22,07:04,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-07-22,08:25,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-22,12:17,Salad,Food,1,8.5,8.5,Card,Mike Davis
2024-07-22,07:05,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-07-22,10:37,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-07-22,06:31,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-22,00:30,Sandwich,Food,1,7.5,7.5,Card,John Smith
2024-07-22,10:05,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-07-22,07:17,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-07-22,12:11,Salad,Food,1,8.5,8.5,Card,Emma Wilson
2024-07-22,12:11,Sandwich,Food,1,7.5,7.5,Card,Sarah Johnson
2024-07-22,12:11,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-07-22,12:38,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-07-22,12:38,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-07-22,12:31,Croissant,Food,1,3.25,3.25,Cash,John Smith
2024-07-22,12:31,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-07-22,12:31,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-07-22,12:27,Americano,Coffee,1,3.5,3.5,Card,Emma Wilson
2024-07-22,12:27,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-07-22,12:27,Muffin,Food,2,3.75,7.5,Card,John Smith
2024-07-22,08:01,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-07-22,17:16,Americano,Coffee,1,3.5,3.5,Card,John Smith
2024-07-22,07:09,Croissant,Food,1,3.25,3.25,Card,Sarah Johnson
2024-07-22,07:09,Americano,Coffee,1,3.5,3.5,Card,Mike Davis
2024-07-22,07:09,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-22,11:55,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-07-22,10:50,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-07-22,10:50,Salad,Food,1,8.5,8.5,Card,Emma Wilson
2024-07-22,10:50,Cappuccino,Coffee,2,4.5,9.0,Cash,Alex Brown
2024-07-22,22:40,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-07-22,22:40,Tea,Beverages,1,2.75,2.75,Card,Mike Davis
2024-07-22,13:52,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-07-22,14:05,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Emma Wilson
2024-07-22,08:56,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-07-22,11:24,Cappuccino,Coffee,2,4.5,9.0,Card,Mike Davis
2024-07-22,07:38,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-22,13:15,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-07-22,11:07,Smoothie,Beverages,1,6.0,6.0,Cash,Alex Brown
2024-07-22,18:24,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-22,08:05,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-07-22,06:27,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-07-22,06:27,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-07-22,11:59,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-07-22,11:30,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-07-22,11:30,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-22,11:30,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-07-22,08:08,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-07-22,08:45,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-07-22,11:00,Fresh Juice,Beverages,1,4.25,4.25,Cash,Alex Brown
2024-07-22,08:39,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-22,08:39,Salad,Food,1,8.5,8.5,Card,Emma Wilson
2024-07-22,18:36,Hot Chocolate,Beverages,2,4.0,8.0,Cash,Sarah Johnson
2024-07-22,16:35,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-07-22,23:31,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-07-22,12:42,Muffin,Food,1,3.75,3.75,Mobile Pay,Alex Brown
2024-07-22,19:18,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-07-22,12:19,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-07-22,13:00,Cold Brew,Coffee,2,4.0,8.0,Cash,John Smith
2024-07-22,13:00,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-07-22,13:41,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-22,13:41,Smoothie,Beverages,1,6.0,6.0,Cash,Alex Brown
2024-07-22,06:55,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-07-22,00:16,Salad,Food,1,8.5,8.5,Mobile Pay,Emma Wilson
2024-07-22,00:16,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-07-22,07:15,Americano,Coffee,2,3.5,7.0,Mobile Pay,John Smith
2024-07-22,07:15,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-22,07:15,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-07-22,17:55,Cake Slice,Food,1,4.75,4.75,Cash,Mike Davis
2024-07-22,12:28,Tea,Beverages,1,2.75,2.75,Cash,John Smith
2024-07-22,00:39,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-07-22,00:39,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-07-22,12:24,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-07-22,12:24,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-07-22,12:24,Muffin,Food,2,3.75,7.5,Cash,Alex Brown
2024-07-22,07:45,Muffin,Food,1,3.75,3.75,Cash,John Smith
2024-07-22,09:09,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-07-22,11:34,Espresso,Coffee,1,2.5,2.5,Cash,Mike Davis
2024-07-22,06:15,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-07-22,06:15,Muffin,Food,1,3.75,3.75,Cash,Alex Brown
2024-07-22,15:33,Hot Chocolate,Beverages,1,4.0,4.0,Card,John Smith
2024-07-22,14:45,Muffin,Food,1,3.75,3.75,Cash,Emma Wilson
2024-07-22,16:18,Espresso,Coffee,2,2.5,5.0,Mobile Pay,Emma Wilson
2024-07-22,06:30,Croissant,Food,2,3.25,6.5,Mobile Pay,Alex Brown
2024-07-22,06:30,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-07-22,14:40,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-07-22,08:15,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-07-22,04:54,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-07-22,04:54,Sandwich,Food,2,7.5,15.0,Cash,Alex Brown
2024-07-22,13:17,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-07-22,08:15,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,John Smith
2024-07-22,13:46,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-07-22,12:53,Mocha,Coffee,2,5.5,11.0,Card,Emma Wilson
2024-07-22,13:16,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-07-22,14:40,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-07-22,14:40,Smoothie,Beverages,1,6.0,6.0,Card,Sarah Johnson
2024-07-22,16:46,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-07-22,16:46,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Emma Wilson
2024-07-22,15:05,Fresh Juice,Beverages,1,4.25,4.25,Card,Mike Davis
2024-07-22,15:05,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-07-22,15:07,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-07-22,19:02,Fresh Juice,Beverages,1,4.25,4.25,Card,John Smith
2024-07-22,14:23,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-22,14:23,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-07-22,14:23,Salad,Food,1,8.5,8.5,Card,Emma Wilson
2024-07-22,08:42,Tea,Beverages,1,2.75,2.75,Card,Alex Brown
2024-07-22,08:43,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-07-22,19:13,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-07-22,08:07,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-07-22,20:11,Cake Slice,Food,1,4.75,4.75,Mobile Pay,John Smith
2024-07-22,07:55,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-07-22,07:55,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-07-22,07:28,Sandwich,Food,1,7.5,7.5,Mobile Pay,Sarah Johnson
2024-07-22,13:50,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-07-22,08:03,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
